store_id,category,timestamp,inthanin_total_branches,punthai_total_branches,punthai_gas_station_branches,punthai_outside_station_branches,punthai_franchise_branches,cafe_amazon_total_branches,cafe_amazon_service_station_branches,inthanin_store_type_relevance,punthai_store_type_relevance,coffee_competitor_category_sensitivity,inthanin_branch_index,punthai_branch_index,punthai_gas_station_branch_index,cafe_amazon_station_branch_index,inthanin_pressure_score,punthai_pressure_score,punthai_station_pressure_score,coffee_chain_competition_score,amazon_station_market_anchor_score
13,Juice & Smoothie,2023-11-30,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-01,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-02,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-03,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-04,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-05,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-06,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-07,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-08,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-09,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-10,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-11,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-12,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-13,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-14,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-15,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-16,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-17,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-18,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-19,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-20,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-21,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-22,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-23,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-24,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-25,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-26,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-27,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-28,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-29,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-30,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2023-12-31,1000,882,441,265,176,4200,2200,1.0,1.0,0.7,1.0,0.882,0.63,1.0,0.7,0.6174,0.44099999999999995,1.3174,0.7
13,Juice & Smoothie,2024-01-01,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-02,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-03,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-04,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-05,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-06,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-07,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-08,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-09,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-10,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-11,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-12,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-13,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-14,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-15,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-16,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-17,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-18,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-19,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-20,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-21,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-22,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-23,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-24,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-25,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-26,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-27,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-28,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-29,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-30,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-01-31,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-01,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-02,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-03,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-04,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-05,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-06,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-07,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-08,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-09,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-10,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-11,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-12,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-13,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-14,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-15,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-16,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-17,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-18,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-19,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-20,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-21,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-22,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-23,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-24,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-25,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-26,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-27,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-28,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-02-29,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-01,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-02,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-03,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-04,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-05,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-06,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-07,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-08,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-09,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-10,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-11,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-12,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-13,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-14,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-15,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-16,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-17,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-18,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-19,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-20,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-21,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-22,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-23,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-24,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-25,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-26,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-27,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-28,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-29,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-30,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-03-31,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-01,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-02,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-03,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-04,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-05,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-06,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-07,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-08,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-09,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-10,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-11,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-12,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-13,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
13,Juice & Smoothie,2024-04-14,1028,1347,696,360,291,4277,2261,1.0,1.0,0.7,1.028,1.347,0.9942857142857143,1.0277272727272728,0.7196,0.9429,0.696,1.6625,0.7194090909090909
