timestamp,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,precipitation_hours,rain_flag,heavy_rain_flag,hot_day_flag,cool_day_flag,humid_day_flag,is_month_end_salary_window,is_civil_servant_payday,is_pension_payday,is_any_salary_payday,days_since_gov_payday,days_until_gov_payday,post_payday_3d,pre_payday_3d,external_public_holiday_flag,new_year_countdown_flag,ptt_vs_bangchak_gasohol95_diff,ptt_vs_bangchak_gasohol91_diff,ptt_vs_bangchak_gasohol_e20_diff,ptt_vs_bangchak_diesel_diff,ptt_vs_bangchak_premium_diesel_diff,ptt_fuel_price_index,bangchak_fuel_price_index,ptt_vs_bangchak_fuel_index_diff,ptt_fuel_price_index_change_1d,ptt_fuel_price_index_ma7,ptt_fuel_price_index_volatility_7d,bangchak_fuel_price_index_change_1d,bangchak_fuel_price_index_ma7,bangchak_fuel_price_index_volatility_7d
2023-08-04,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-05,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-06,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-11,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-19,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-22,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-26,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-27,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-28,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-29,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-30,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,28.9,32.9,25.4,79,7.064516129032258,0.5161290322580645,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-04,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-05,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-07,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-08,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-09,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-10,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-12,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-13,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-14,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-15,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-16,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-17,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-18,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-19,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-20,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-21,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-22,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-23,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-24,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-25,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-27,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-28,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,28.6,32.7,25.1,81,11.1,0.6666666666666666,1,1,0,0,1,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-02,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-04,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-05,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-06,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-10,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-11,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-14,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-15,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-16,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-17,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-18,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-20,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-21,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-22,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-25,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-26,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-27,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-28,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-29,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-30,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,28.2,32.5,24.6,79,6.129032258064516,0.4516129032258064,1,0,0,0,0,1,0,0,1,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-03,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-04,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-07,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-08,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-11,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-12,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-14,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-15,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-16,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-17,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-18,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-20,27.5,32.1,23.4,73,1.3333333333333333,0.1666666666666666,1,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
